id,title,info
12596,Pushing Tin,two air traffic controllers john cusack  billy bob thornton who thrive on living dangerously compete to outdo each other on several levels. mikenewell comedy drama competition airport aircontroller adversary regencyenterprises fox2000pictures artlinsonproductions dogstarfilms taurusfilm 3milesapartproductionsltd. johncusack billybobthornton cateblanchett release in the year 1999 lang en mediumLength
1892,Return of the Jedi,as rebel leaders map their strategy for an all-out attack on the emperors newer  bigger death star. han solo remains frozen in the cavernous desert fortress of jabba the hutt  the most loathsome outlaw in the universe  who is also keeping princess leia as a slave girl. now a master of the force  luke skywalker rescues his friends  but he cannot become a true jedi knight until he wages his own crucial battle against darth vader  who has sworn to win luke over to the dark side of the force. richardmarquand adventure action sciencefiction rebel brothersisterrelationship emperor spacebattle matteroflifeanddeath spaceship deathstar jabbathehutt ewoks jedi spaceopera lucasfilm twentiethcenturyfoxfilmcorporation markhamill harrisonford carriefisher release in the year 1983 lang en mediumLength
13460,Doomsday,a lethal virus spreads throughout the british isles infecting millions and killing hundreds of thousands. to contain the threat  acting authorities brutally quarantine the country as it succumbs to fear and chaos. the quarantine is successful. three decades later  the reaper virus violently resurfaces in a major city. an elite group of specialists is urgently dispatched into the still-quarantined country to retrieve a cure by any means necessary. shut off from the rest of the world  the unit must battle through a landscape that has become a waking nightmare. neilmarshall action thriller sciencefiction dystopia quarantine futuristic swordfight lethalvirus roguepictures intrepidpictures scionfilms moonlightingfilms internationalefilmproduktionblackbirddritte crystalskypictures rhonamitra bobhoskins malcolmmcdowell release in the year 2008 lang en mediumLength
8055,The Reader,the story of michael berg  a german lawyer who  as a teenager in the late 1950s  had an affair with an older woman  hanna  who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. he alone realizes that hanna is illiterate and may be concealing that fact at the expense of her freedom. stephendaldry drama romance germany warcrimes trial femaleprisoner teenager lawstudent teenagesexuality olderwomanyoungermanrelationship teenagesex affair studiobabelsberg filmförderanstaltffa theweinsteincompany filmstiftungnordrhein-westfalen mirageenterprises filmförderungsanstaltffa medienboardberlin-brandenburg deutschefilmförderfondsdfff mitteldeutschemedienförderungmdm katewinslet ralphfiennes davidkross release in the year 2008 lang en mediumLength
50647,Wanderlust,rattled by sudden unemployment  a manhattan couple surveys alternative living options  ultimately deciding to experiment with living on a rural commune where free love rules. davidwain comedy hippie commune nudism nudeprotest aftercreditsstinger duringcreditsstinger relativitymedia apatowproductions ahotdog paulrudd jenniferaniston justintheroux release in the year 2012 lang en mediumLength
10719,Elf,when young buddy falls into santas gift sack on christmas eve  hes transported back to the north pole and raised as a toy-making elf by santas helpers. but as he grows into adulthood  he cant shake the nagging feeling that he doesnt belong. buddy vows to visit manhattan and find his real dad  a workaholic publisher. jonfavreau comedy family fantasy holiday elves santaclaus lookingforbirthparents romance northpole christmas newlinecinema gold/millerproductions guywalksintoabarproductions willferrell jamescaan zooeydeschanel release in the year 2003 lang en mediumLength
9294,Phenomenon,an ordinary man sees a bright light descend from the sky  and discovers he now has super-intelligence and telekinesis. jonturteltaub drama fantasy romance sciencefiction braintumor telekinesis genius terminalillness doctor psionicpower touchstonepictures johntravolta kyrasedgwick forestwhitaker release in the year 1996 lang en mediumLength
11888,Snow Dogs,when a miami dentist inherits a team of sled dogs  hes got to learn the trade or lose his pack to a crusty mountain man. brianlevant adventure comedy family adoption logcabin alaska sleddogs waltdisneypictures jimbelushi cubagoodingjr. jamescoburn release in the year 2002 lang en mediumLength
9647,Scrooged,"in this modern take on charles dickens ""a christmas carol "" frank cross bill murray is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life  claire phillips karen allen. but after firing a staff member  eliot loudermilk bobcat goldthwait  on christmas eve  frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past. richarddonner fantasy comedy drama holiday tvratings comedy scrooge christmascarol ghost duringcreditsstinger christmas paramountpictures billmurray karenallen johnforsythe release in the year 1988 lang en mediumLength"
9353,Nacho Libre,"nacho libre is loosely based on the story of fray tormenta ""friar storm""  aka rev. sergio gutierrez benitez  a real-life mexican catholic priest who had a 23-year career as a masked luchador. he competed in order to support the orphanage he directed. the producers are jack black  david klawans  julia pistor  and mike white. jaredhess comedy family nun sport orphanage ordensbruder ringer money paramountpictures nickelodeonmovies black&whiteproductions jackblack anadelareguera héctorjiménez release in the year 2006 lang en mediumLength"
55721,Bridesmaids,annie’s life is a mess. but when she finds out her lifetime best friend is engaged  she simply must serve as lillian’s maid of honor. though lovelorn and broke  annie bluffs her way through the expensive and bizarre rituals. with one chance to get it perfect  she’ll show lillian and her bridesmaids just how far you’ll go for someone you love. paulfeig comedy romance competition jealousy fight materialism bridesmaid femalefriendship fearofcommitment wealth motherdaughterrelationship weddingparty sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriends casualsex vanity girlfight missingwoman outofcontrol universalpictures relativitymedia apatowproductions kristenwiig rosebyrne mayarudolph release in the year 2011 lang en mediumLength
